Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Spain,ESP,1.606592711,1.74622172,1.935781533,1.879509312,2.037725257,2.225610193,2.407735709,2.647227559,2.93409754,2.897101868,3.457969859,3.75994979,4.190966866,4.440462955,4.89498864,5.079852145,5.491294603,5.358942976,5.438594324,5.478315887,5.734778954,5.48982234,5.525887108,5.367036187,5.190482538,5.230998485,4.93636136,4.934193197,5.134110769,5.837882861,5.624190007,5.790484006,5.973836221,5.570288803,5.901638793,6.082242269,5.848744212,6.292802734,6.5022035,6.991264687,7.257824346,7.290748328,7.591280782,7.611166445,7.908050681,8.097058048,7.88419571,7.920890716,7.165531607,6.216973378,5.816416366,5.788018458,5.660938803,5.084398353,5.033824487,5.393418949,5.249157873
"Venezuela, RB",VEN,7.009412368,6.153191257,6.188718413,6.20859109,6.04154467,6.271782444,5.690063409,6.352986101,6.132858189,6.245169783,6.542518409,5.326322148,5.172668031,5.339854733,5.862013481,4.838451606,4.225144943,4.563930841,4.781869088,5.18375345,5.98067447,5.896206704,5.831459235,5.662026655,5.523520026,5.847672049,6.163043936,6.086952146,6.208790307,5.679443806,6.222407299,5.744377291,5.154891872,5.918663936,6.052085844,6.080431546,5.485843074,5.866977004,7.185495765,7.292497747,6.30041799,7.002517642,7.701743573,7.518235592,5.836654063,6.218894868,6.355267973,5.946848035,6.530473626,6.459469903,6.693449564,5.931888263,6.540353293,6.176024158,6.161191593,5.714223427,5.500712738
Denmark,DNK,6.502683093,6.881260155,7.945107361,8.6898313,9.146392939,9.316576004,10.44901166,10.14930055,10.96131479,12.14297486,12.59965647,11.49722715,11.9488346,11.80161179,10.91676863,11.02376646,11.85490289,12.15458515,11.97392623,12.31219662,11.78401383,10.11194239,10.49196453,9.810842233,9.950133216,11.74744309,11.50329653,11.37930503,10.74325063,9.505090019,9.770698699,11.69331148,10.5045545,10.99825503,11.7169489,10.92454083,13.71465193,11.64768852,11.22730415,10.36266364,9.613175554,9.875092348,9.68193193,10.38827349,9.362701019,8.683987178,10.11898393,9.213429503,8.632128791,8.054911965,8.258492419,7.29835805,6.514800847,6.634640099,5.873333894,5.422285595,5.549144642
East Asia & Pacific (excluding high income),EAP,0.952550063,0.707124846,0.581368361,0.566708608,0.562464035,0.60142563,0.639832107,0.547869522,0.585445285,0.679816812,0.872423305,0.97718664,0.98964903,1.016035637,1.011227025,1.128587142,1.159781127,1.252807969,1.356983655,1.368620809,1.333690686,1.305632504,1.381170413,1.43400944,1.521032941,1.617660959,1.673412626,1.75898732,1.86288568,1.872992009,1.835737083,1.91379266,1.979145188,2.091161933,2.181129124,2.339606866,2.421105552,2.42017251,2.254627675,2.246672401,2.305961144,2.36303674,2.555003959,2.932714711,3.31507895,3.655987021,3.961866935,4.039533864,4.492909403,4.4818125,5.088742237,5.579746638,5.708742627,5.746777185,5.710262977,5.682753291,5.562986278
East Asia & Pacific (IDA & IBRD countries),TEA,0.937965783,0.686585327,0.55481781,0.53842411,0.531968007,0.563414826,0.600140013,0.503535473,0.536366534,0.629085664,0.817289335,0.895233423,0.925670479,0.94763714,0.941034578,1.056687249,1.087785014,1.180586065,1.291566687,1.303011652,1.266013549,1.238624867,1.314698398,1.363712813,1.446591469,1.539312136,1.588908566,1.664805719,1.755379823,1.759604276,1.781236585,1.864683037,1.940602827,2.059849742,2.156631035,2.321036566,2.409754348,2.413523037,2.250049099,2.239235608,2.296744134,2.353479902,2.549888387,2.931914484,3.318607232,3.6624237,3.971734683,4.05727823,4.512902168,4.510492661,5.127014651,5.631312816,5.761212493,5.805046333,5.766244989,5.741287793,5.618534242
Cyprus,CYP,1.548904753,1.501421768,1.567877983,1.706871103,1.730120544,1.981936981,2.123857655,2.306960163,2.714276644,2.758798646,2.778854271,3.035855162,3.830509014,3.937752221,2.997165017,3.047598234,3.747715303,4.011233237,4.172201287,4.416545467,4.681356278,4.421643042,4.484997875,4.464367786,4.561978117,4.408623177,4.977944521,5.697877729,5.606500705,5.78090053,6.141841733,6.25585731,6.604723143,6.839128374,7.508258174,6.396157043,6.93999471,6.591786263,7.045854417,6.886173041,7.397832056,7.167688248,7.187885122,7.798570398,7.258454011,7.300729228,7.449694741,7.704846138,7.930294398,7.386876948,6.92787243,6.601579968,6.096342351,5.199799627,5.260461605,5.287370638,5.662572734
United Kingdom,GBR,11.15075916,11.15413892,11.14292839,11.25485346,11.26583889,11.45615951,11.31896078,10.78410455,10.99348823,11.34267041,11.7323973,11.82303629,11.56235418,11.74552694,10.98359286,10.73605364,10.65454202,10.76186851,10.76729499,11.46539104,10.28675704,9.955296648,9.740461658,9.687798405,9.381702909,9.900139784,10.03463939,10.06774667,10.02074396,10.19193063,9.710881678,9.870809033,9.660929998,9.454695828,9.448399895,9.274846236,9.480231059,9.042720853,9.094403914,9.047636069,9.199549233,9.233174987,8.904123108,9.053277839,8.989140127,8.982938536,8.89871022,8.617163681,8.440027735,7.569322681,7.84936515,7.073165082,7.351014938,7.109814294,6.497340931,6.220239615,5.776795985
Greece,GRC,1.128920482,1.169782628,1.20320119,1.445674897,1.553764446,1.991253557,2.165209851,2.249413986,2.553669959,2.903833843,2.748329714,3.149595925,3.552052128,4.17251217,4.041382514,4.29709731,4.670280089,5.049153465,5.09882429,5.37207897,5.333642555,5.213292152,5.326966418,5.640921404,5.765561878,6.100162266,5.93248835,6.346832663,6.773932665,7.352537262,7.284521642,7.176639815,7.260257729,7.238006236,7.410792356,7.458879643,7.563654136,7.852506913,8.185367878,8.050452819,8.47843382,8.636014274,8.591970187,8.760745127,8.867967195,8.980839448,8.827796219,8.892293442,8.662824281,8.277892345,7.540183868,7.189762915,7.247671369,6.335945747,6.19952668,6.01244039,5.793848369
Bulgaria,BGR,2.833901121,3.269920074,3.835891818,4.259780927,5.262987916,5.645651942,5.905436715,6.638369161,7.112214403,7.869932816,7.213424372,7.532552676,7.715656701,7.983550221,8.210958036,8.377877479,8.347946173,8.628766462,9.236529547,8.968132006,8.744238667,9.03643153,10.10727531,10.10833662,9.749961471,9.992783476,10.21729994,10.214134,9.718843491,9.771261867,8.54301079,6.666757565,6.347137362,8.00979638,6.414520789,6.900326395,6.763241038,6.209849583,5.934325293,5.356718076,5.328034342,5.800066474,5.695266947,6.084370085,6.064891808,6.256282044,6.445333272,6.925435282,6.772087541,5.731193724,5.964900206,6.71637861,6.140537331,5.450695963,5.859433041,6.232579562,5.851501062
Antigua and Barbuda,ATG,0.677430677,0.866729696,1.838720653,1.487443124,1.590447772,2.561364953,5.814320287,9.221240672,15.83611906,19.79199056,7.199495146,6.609568501,5.83216129,5.185074627,6.797195817,11.29207818,6.46768323,7.492221561,7.920852408,6.570199509,2.311694819,1.720760518,4.748539148,1.365028242,2.374000583,4.035800991,4.037892282,4.45622762,4.63042528,4.61272739,4.515720957,4.224454369,4.095236618,4.12542378,3.983259925,4.005024028,4.180525273,4.29582729,4.356891183,4.419610574,4.534545359,4.511798684,4.73040424,5.086633039,5.249265585,5.266543915,5.365000484,5.586080499,5.625221026,5.875925115,5.956979597,5.751963519,5.800097335,5.729937934,5.704803267,5.839546416,5.896558655
Turks and Caicos Islands,TCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.422260755,2.289907111,2.420994718,2.776882831,2.856104368,2.939750863,2.816436252,3.131155007,3.218078104,3.462155783,3.455316405,3.399619895,4.261751033,4.105233697,3.845543071,4.294215756,4.865877309,5.430804673,5.52365233,5.626698816,5.613900796,5.493303772,5.38219926,5.384728341,5.59863157,5.707234374,5.91791351
"Hong Kong SAR, China",HKG,0.960982311,1.064878003,1.115011194,1.242378614,1.20538264,1.336178604,1.42340092,1.627238638,1.631620691,2.008171019,2.122025006,2.264397202,2.251635464,2.191589259,2.439194116,2.469816882,2.768511952,3.104833868,3.375132726,3.222395683,3.291036717,3.605876259,3.742575933,3.931746272,4.139887364,4.217970749,4.651619303,5.066314846,5.238943777,5.337148183,4.791623806,4.979010779,5.705486596,5.925240637,5.183281473,5.112034242,4.525415896,4.731448847,5.975399392,6.465887081,6.067468267,5.65317561,5.877226465,6.441820883,6.148515958,6.439263195,6.133325021,6.321536226,6.178951393,5.986852914,5.732656673,6.132927343,6.011231591,6.205228656,6.3281682,5.849054352,5.948891039
Slovak Republic,SVK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.328661591,8.05247737,7.560575842,7.854439175,7.688376418,7.625149374,7.509487589,7.272131497,6.659329488,7.317137791,7.300020532,7.349868072,7.212801455,7.325390806,7.277962961,6.843273815,7.010558568,6.319073237,6.721959562,6.395396289,6.066482246,6.11280356,5.661581328,5.767758994,5.970322225
Upper middle income,UMC,2.365116146,2.208772755,2.163812267,2.220199999,2.299070516,2.39656646,2.49319138,2.477382303,2.541675309,2.666025926,2.862150251,3.008293256,3.094429255,3.187301756,3.238584863,3.389070933,3.49336953,3.615673493,3.761622883,3.788681425,3.789957533,3.695661649,3.796178681,3.815992375,3.873879504,4.082606111,4.101790523,4.136701162,4.241692613,4.201736166,4.008564329,3.989027489,3.338161855,3.34547189,3.301797332,3.381897319,3.428431025,3.397305998,3.295550803,3.313992605,3.352339316,3.403999279,3.535939641,3.871291518,4.191549558,4.464146717,4.750974777,4.81494388,5.216176918,5.122841647,5.633107876,6.046574162,6.171408101,6.1732997,6.153935846,6.07090469,5.979783601
Middle East & North Africa,MEA,0.938534038,0.971387066,1.032457703,1.167236309,1.31999301,1.530649607,1.702668582,1.767250645,1.989717155,2.246581075,2.324756796,2.545883848,2.664201852,3.059735028,3.020972282,2.899307467,3.326859895,3.402235032,3.481758302,3.552503021,3.491450073,3.278854891,3.200661189,3.305945102,3.424978752,3.506685472,3.626966671,3.565736478,3.695695871,3.711272609,3.52814498,3.845522999,4.031404736,4.314065676,4.412980202,4.146881401,4.148637972,3.989127244,4.175820024,4.374623966,4.674358936,4.659504396,4.630989464,4.844489551,5.139482817,5.285118635,5.482504662,5.329011854,5.64224396,5.780752671,5.879204687,5.844587591,6.252015665,6.079239216,6.293750144,6.218967436,6.01649233
East Asia & Pacific,EAS,1.167558559,1.007285129,0.911661593,0.931717369,0.960411726,1.021588601,1.075297477,1.059402763,1.148335863,1.301333989,1.570273354,1.672316055,1.719938264,1.794235895,1.774032332,1.838309625,1.898607962,2.005917542,2.088358818,2.136777541,2.102196707,2.050776639,2.092366396,2.124575148,2.23888946,2.31042511,2.357200782,2.43306921,2.591858294,2.63493482,2.622281133,2.695037467,2.779078445,2.893887058,3.01465256,3.160256523,3.264662166,3.278964439,3.077570175,3.108684383,3.195115696,3.227469089,3.418093463,3.751986543,4.108031288,4.393372108,4.661983748,4.756021086,5.147016578,5.089332769,5.686410303,6.134879644,6.25506121,6.290310164,6.232032509,6.187739546,6.071733418
Andorra,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.467335669,7.182456636,6.912053389,6.736054846,6.494200424,6.662051684,7.065071473,7.239712718,7.660783886,7.975454404,8.019284294,7.786950001,7.590615141,7.315760706,7.358624941,7.299871936,6.746052128,6.519387064,6.427809974,6.121579863,6.122594702,5.867410176,5.916884031,5.901775324,5.832906215,5.969786312,6.072370208
Slovenia,SVN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.250344854,6.609542582,6.705668873,7.238644496,7.519770415,7.985964946,7.666612166,7.703668853,7.23840366,7.611741112,7.731011817,7.772287175,7.884828934,7.931674693,8.094608116,8.049468764,8.58644121,7.491602314,7.485854369,7.384577389,7.133786936,6.743161616,6.053631946,6.072183553,6.117461533
Belarus,BLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.556931578,7.497670183,6.361224895,5.961662841,5.921699705,5.886700306,5.770180554,5.596280066,5.389745291,5.314049012,5.311929657,5.464145912,5.977157999,6.122471586,6.462446658,6.330314039,6.623163555,6.439684267,6.64269666,6.762517349,6.653257675,6.661111872,6.628420401,6.141410885,6.133707568
Iceland,ISL,6.913193297,6.103849097,6.57485552,7.031677377,6.927178635,7.265879991,7.650130388,7.269387324,7.916823831,6.220785862,6.798114832,7.152587604,7.101254202,8.255702558,8.093643853,7.418820162,7.745282847,8.597153278,8.612332634,8.804633752,8.181464727,7.596047756,6.8366202,6.530059879,7.578628956,6.744466767,7.343650794,7.532101733,7.400368383,7.526825969,7.842665191,6.856146503,6.967183412,7.49459854,7.553975062,7.280037238,8.222645733,7.763336874,7.667265104,7.456127132,7.693782116,7.373427894,7.550227286,7.485457013,7.683682902,7.513584557,7.568614994,7.414833454,6.677481144,6.447492771,6.168528586,5.896828979,5.842667656,5.866946294,6.059657407,6.007931926,6.154683862
Central Europe and the Baltics,CEB,5.104205752,5.330535087,5.658550118,6.064744695,6.454644406,6.6045773,6.764899211,6.972727861,7.381253069,7.874976932,8.151256165,8.356329833,8.66304603,8.957865892,9.173293382,9.700159082,10.18427768,10.51470508,10.98138142,11.03228472,11.26560306,10.52026985,10.72891953,10.77229355,10.7052056,10.84908011,10.99560285,11.25179168,10.8275012,10.5072657,9.014576307,8.239720868,7.895818277,7.840458097,7.356458033,7.546965762,7.676916778,7.491909804,7.069992129,6.696604498,6.603403707,6.830678998,6.764732511,7.006131218,6.932459738,6.98785368,7.252009717,7.275800003,7.152721928,6.513584199,6.836075428,6.882900239,6.529346338,6.371815607,6.128367841,6.236442512,6.377623318
Seychelles,SYC,,,,0.162342837,0.158326497,0.1544,0.150598575,0.146941556,0.143427074,0.140055381,0.547313433,0.603400676,0.785379,0.837920973,0.949393307,0.989543277,1.333366389,1.365050335,1.239050684,1.930431037,1.507121291,1.546170063,1.309378542,1.538960131,1.52987623,2.304380479,2.513480168,2.944349553,2.88005236,3.393063166,2.163048326,2.446783742,2.435580741,2.537610895,2.717943535,2.62958143,3.07114909,4.410701121,5.487989245,6.338925507,7.050966955,7.812504618,6.43848166,6.644640678,8.936853592,8.320210481,8.669030733,7.546775958,7.970272322,6.006792825,4.942709146,3.732379547,4.775658811,3.669079145,5.338401252,5.259936416,6.390728477
Serbia,SRB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.239355392,8.10193903,7.047910798,6.274286701,6.273911614,6.774783563,6.08341611,6.226209679,5.238295195,6.189892639,6.406826438
Bosnia and Herzegovina,BIH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.555547236,3.089893029,0.820680123,0.895429676,1.130952802,2.246682477,2.836905989,2.772275879,3.67562599,3.558116177,3.804157433,3.851050178,4.14708142,4.303598542,4.664794722,4.691454151,5.368241131,5.541816272,5.741760834,6.5243639,6.174441854,6.187911438,5.578265037,5.414911991,6.451938373
European Union,EUU,4.596002904,4.793825533,5.149709307,5.575199909,5.841999408,6.013787914,6.235681494,6.488772601,6.895499631,7.329091901,7.839477719,8.024485713,8.437419711,8.894851842,8.837882344,8.6300551,9.313409052,9.20456786,9.536465284,9.847212326,9.707740773,9.076646253,8.847152972,8.678447481,8.647142682,8.786391602,8.703767365,8.871154001,8.703996324,8.941080871,8.457378117,8.41880618,8.140715376,8.012685626,7.863748565,8.000794358,8.207775247,8.036173428,8.02833507,7.84939682,7.850247676,8.029745425,7.995365181,8.111004944,8.10139248,8.030263033,8.078965721,7.92633385,7.716447383,7.097766244,7.286562353,7.081015183,6.859612902,6.70396227,6.361381025,6.449698615,6.468462215
Late-demographic dividend,LTE,2.632318457,2.470773141,2.442015367,2.521122778,2.602393383,2.709064597,2.808163014,2.766309982,2.829247762,2.988831628,3.235856501,3.425679772,3.520841429,3.614483679,3.653276958,3.851308315,3.963335298,4.087417358,4.251882012,4.260697018,4.295657864,4.129112658,4.199128902,4.239597297,4.319274967,4.57102298,4.599758881,4.64503438,4.751721116,4.674217764,4.384093067,4.309700221,3.540466981,3.523652099,3.446458364,3.525725667,3.578017758,3.508139793,3.361839404,3.337197585,3.402385554,3.452117337,3.606270039,3.987943167,4.348229758,4.681805553,5.023781997,5.101075371,5.540791199,5.409943446,6.064150337,6.544793899,6.706778639,6.776857951,6.75708299,6.619717196,6.491766623
Euro area,EMU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.482668698,8.229172194,8.031653852,7.968738605,8.09689049,8.281956292,8.159996226,8.290946592,8.179318246,8.207584254,8.378539153,8.335182767,8.413522538,8.442607609,8.35385362,8.317754571,8.132447198,7.902746655,7.283889642,7.426659572,7.156375347,6.99436984,6.846647273,6.476254786,6.590380058,6.54514044
Singapore,SGP,0.846367833,1.229944196,1.472917952,1.89376546,2.011115334,1.340945466,0.348804797,1.546459345,2.693750497,3.527860465,8.778144398,7.853270387,10.33281686,9.676666211,9.852451789,10.84735746,13.0974565,12.17444631,14.09090245,15.15570254,13.02164051,10.60068027,11.24154665,13.05373059,12.22547627,12.21414335,12.81463745,11.74850772,12.68584397,14.29189898,14.60237955,14.4395268,14.98945491,15.44834797,18.0408719,11.96597963,13.53932406,15.39235856,12.37953887,12.64782052,12.16662434,11.97221516,11.3102312,7.566013727,6.833825574,7.116921432,6.997632098,4.342606098,7.466761968,11.75775553,11.48769878,9.020910209,9.410410138,10.39280429,10.35594282,11.10236022,6.694046297
Europe & Central Asia,ECS,6.874575388,7.028350513,7.334127472,7.7619936,8.072405178,8.355834724,8.638555101,8.847835079,9.16119647,9.554875739,10.05708767,10.40447186,10.80091253,11.22534938,11.24530883,11.34453427,11.84982522,11.96802857,12.27934231,12.48917312,12.48284156,11.97016489,11.90531896,11.85895579,11.8251963,12.4037437,12.36806208,12.37048547,12.40377345,12.36143683,11.58698302,11.32709511,9.026236159,8.561319922,8.003139056,7.934333714,7.976258368,7.66857006,7.639158891,7.577247366,7.627069792,7.714942469,7.685769192,7.888127605,7.914199668,7.894321736,8.025237094,7.962301311,7.906965604,7.235116317,7.543320982,7.511157123,7.4529138,7.247528038,6.959796466,6.865377973,6.882181867
Small states,SST,0.916161706,1.247840887,1.496931851,1.469024145,1.924611083,1.985477334,1.934876115,2.220834821,2.357137148,2.345179041,3.542316382,3.961610011,4.304425002,5.086114481,4.613558509,4.64469959,4.803320267,5.137178952,5.320807308,5.383443951,5.232187942,4.434886808,4.366741801,3.884080311,3.965081572,4.172340603,3.916392065,3.910333117,3.940605557,4.266262333,4.240471725,4.461184333,4.939270927,5.02397525,4.908836706,4.835299178,5.037473304,5.179492467,4.980109109,4.921145416,5.112690688,5.402780943,5.437851742,5.710535022,5.771963622,6.161040109,6.599291482,6.909810375,6.895911632,6.58763095,6.867390178,7.003296933,7.137906747,6.959198924,7.455453116,7.187628536,6.96956347
Austria,AUT,4.373318828,4.496361641,4.755361673,5.155193747,5.391003988,5.252196533,5.361724683,5.417736727,5.711110104,6.006325178,6.788807307,6.953651912,7.448516814,7.930866985,7.562697278,7.176844855,7.721250012,7.428063284,7.601371804,8.158846402,6.928479,7.416160614,7.112124941,6.874373273,7.214278667,7.230766353,7.144304852,7.623419815,7.032030698,7.102448997,7.527096778,7.958754933,7.240734735,7.237860397,7.204050771,7.538586345,7.957359181,7.881156109,7.998932904,7.759483224,7.771971173,8.191402004,8.291402441,8.847570801,8.827850116,8.971590197,8.685610489,8.368402844,8.269096686,7.526222825,8.078585585,7.753378093,7.393167086,7.373937404,6.892179661,7.088592233,7.033335706
Other small states,OSS,0.627724251,0.768731276,0.770503923,1.612134483,1.712588547,1.679834268,1.644767144,1.847687516,2.111811635,2.001972521,3.302666244,3.535291671,4.107715309,4.870525763,4.250577308,4.115150083,4.10598234,4.258521416,4.816190735,4.91909534,4.592030107,3.93337548,3.999708835,3.550647579,3.720554696,3.813821815,3.805064331,3.718876803,3.968508306,4.279547717,4.128652074,4.465123223,5.118116523,5.299448428,5.16956407,5.03613389,5.120534,5.428265945,5.109623311,4.845022597,5.046597857,5.314890612,5.337617004,5.546391576,5.568298104,5.950725084,6.335871803,6.728933826,6.738378664,6.437861345,6.681455408,6.948723708,7.196495737,6.874011153,7.599434555,7.257408486,7.041731198
China,CHN,1.170381372,0.836046901,0.661428164,0.640001899,0.625646054,0.665524211,0.710891382,0.574162147,0.605451997,0.725149509,0.942934535,1.042239697,1.080676637,1.098195691,1.097367111,1.250124095,1.285283136,1.388842897,1.52920111,1.542675099,1.495250749,1.460431817,1.566739684,1.629055908,1.75044806,1.871054791,1.939434257,2.038410689,2.150905225,2.153077911,2.152000537,2.228662125,2.306095614,2.442800659,2.565993892,2.755754966,2.844309582,2.820567891,2.67674598,2.648649247,2.696862433,2.742120813,3.007083197,3.524074093,4.037990651,4.523178064,4.980314197,5.082123622,5.701915025,5.677170257,6.560520007,7.241515419,7.424750916,7.557211045,7.543907641,7.398524566,7.175809897
British Virgin Islands,VGB,,,0.441275572,0.432633318,0.848253528,0.830577576,1.218947368,0.397636088,1.556947246,1.90473717,1.865777959,2.196466008,2.155368339,2.470073133,2.430316228,2.399196187,2.372146752,2.684480234,2.656043459,2.615082902,2.555845966,3.720953831,2.993713773,3.163190088,3.027848671,3.415806821,3.754863813,4.046147855,4.0860468,3.914482268,3.774143747,4.073086749,4.57430307,4.684765251,5.190783265,5.696163206,6.017023895,5.967149758,6.105191464,6.042694497,6.138447147,6.207738815,6.421458659,6.76818014,7.224321662,7.776128446,7.632269075,7.466642712,7.306740238,7.052183883,7.124487299,7.12189696,7.039616056,6.991541581,7.336782918,7.295760154,7.245307443
New Zealand,NZL,4.867069736,4.863166095,4.516526591,4.830336124,5.069180011,5.212262974,5.237592586,5.007613524,4.907836687,5.147130698,5.050328032,5.278783386,5.577719274,6.14695843,6.203229487,5.923148779,6.184562611,6.506157298,5.769779892,5.299398842,5.608463812,5.288863324,5.779176198,5.615176132,5.979286046,6.714909304,7.052053415,7.363341376,7.735165377,7.700344326,7.071237612,6.891034877,7.10204151,7.471145513,7.370467403,7.386109054,7.674956324,8.204273662,7.871314024,8.510851608,8.549394199,8.87715449,8.408514119,8.46272795,8.453612477,8.258489562,7.992808632,7.963774563,8.029041035,7.527296054,7.298263038,7.181765967,7.744781198,7.528655366,7.684949553,7.591408926,7.325874031
Europe & Central Asia (IDA & IBRD countries),TEC,8.445972426,8.606156862,8.953093475,9.460326328,9.93126883,10.35317131,10.78749179,11.16462839,11.43474536,11.8602024,12.31033421,12.89221366,13.43796471,13.86822286,14.2332312,14.86401098,15.34340994,15.74099172,16.1341987,16.11864949,16.5353606,15.94952411,16.13623946,16.19968948,16.1623068,17.13405033,17.10550036,17.01148463,17.12932104,16.66044401,15.31620384,14.59374314,9.61024018,8.863917856,7.81163851,7.61915509,7.489724645,7.04953634,6.898130233,6.899898929,6.95232558,6.967799796,6.998034856,7.292663853,7.365276256,7.398549056,7.6819007,7.761958421,7.849150461,7.151143661,7.607798673,7.90945354,7.909957069,7.643998058,7.473582553,7.286477422,7.400544027
Europe & Central Asia (excluding high income),ECA,9.257832393,9.415159287,9.767149038,10.31289876,10.8477065,11.33753171,11.84334696,12.26494523,12.4921232,12.89210441,13.37435178,14.04942244,14.63883297,15.10771721,15.50704941,16.13021268,16.5849829,16.99781615,17.37878152,17.3181303,17.75864547,17.29503504,17.50630014,17.58320181,17.55311817,18.72059891,18.62969871,18.42505385,18.66906204,18.17937914,16.91289952,16.17070013,9.974633085,9.105162664,7.933663548,7.656157733,7.4707905,6.996628013,6.916037639,6.972474051,7.070263915,7.054244553,7.095185217,7.403174213,7.492868048,7.534817421,7.800315701,7.899151745,8.010927498,7.281325428,7.767354713,8.098978619,8.155190173,7.865177637,7.711467512,7.484060734,7.583597179
Israel,ISR,3.059851846,3.235686957,3.463899695,3.451203447,3.696632323,5.050530628,5.172018258,4.933417486,4.926836247,5.150624609,5.57448117,5.294388074,5.379353875,5.890915802,5.758395321,5.686768741,5.550839513,5.506082203,5.739004065,5.551834126,5.453220474,5.362384985,5.97399876,5.831467966,5.709022602,5.875169856,6.193553617,6.268060426,6.765210491,7.028822488,7.788833906,7.426619721,8.352571345,8.567717924,8.964758844,9.215445446,9.328559382,9.575293523,9.562081728,9.092962612,9.581779456,9.876810219,9.103871689,9.400877468,8.667993097,8.218088772,8.856488368,8.78433448,9.340093039,8.612472881,9.035223254,8.901888279,9.547967764,8.193932998,7.653847633,7.900584122,7.625351861
Libya,LBY,0.478496869,0.797987545,0.676265933,0.910377925,0.397959618,0.586024049,1.457705705,9.850218508,15.38560294,17.3946824,15.15422779,9.714938339,6.544697507,6.00115026,3.684507554,4.377987697,6.504152182,7.016297249,7.129439732,8.406300002,8.356907326,8.606183917,8.838635132,8.41402898,7.63991977,8.110643322,8.526290887,7.924283742,8.624350958,8.621679816,8.290020355,9.432500074,8.01146169,8.190561021,9.090315405,9.299399571,8.768172089,8.787747848,8.750508392,8.457293753,8.793313638,8.836642938,8.647907853,8.747749285,8.819186138,8.986297415,9.0490347,8.361671805,9.245049472,9.452084811,9.997526326,6.355021474,8.381464264,8.902413296,9.350737979,8.88024053,7.788506729
Norway,NOR,3.658563698,3.698694388,3.868626059,4.086515969,4.382327935,4.407489804,5.2127318,5.10729497,5.539193646,5.775392981,7.227535069,6.968451763,7.482238767,7.706917012,6.949826335,7.404803169,7.281807791,7.684619256,8.57238638,8.408177547,9.313753849,9.8372189,9.976716899,9.083047026,9.772232741,9.804827001,11.29660355,9.722543741,10.09201,11.6822755,7.429148081,7.526341168,7.467626804,8.151268173,7.818332417,7.67101664,7.615492854,8.195307227,8.52482024,9.117546218,8.834015703,9.284992238,8.378534776,9.90643602,9.287466436,9.179216926,9.495835691,9.57484966,11.67958325,11.46182886,10.10866816,8.5591427,8.866872117,9.495202892,9.328763622,9.09928715,7.836962479
Poland,POL,6.740362582,6.922802563,7.15360516,7.528621321,7.807291587,7.862051172,7.975704744,8.105834014,8.548589914,9.022079801,9.320318329,9.554993854,9.981742698,10.07663176,10.29951122,11.0409312,11.6146269,12.0794436,12.35662883,12.55388634,13.05936746,11.42279709,11.65347614,11.54822291,11.75733071,11.98594819,12.10401817,12.35406034,11.79069191,11.16361398,9.66717214,9.455665483,9.246915317,9.18461204,8.664998584,8.918615723,9.210609908,9.043385427,8.417027479,8.166558532,7.822798329,7.877112224,7.712040984,7.911421984,7.97271581,7.927026686,8.362097463,8.244183742,8.258160054,7.800914342,8.313376825,8.329235611,7.879541044,7.948017671,7.522360976,7.520039008,7.875581533
Ireland,IRL,3.952726791,4.377964877,4.626338041,4.718965523,4.964723099,4.772847809,5.231136458,5.655047288,6.112609971,6.313294461,6.564577902,7.518940192,7.261912179,7.407792738,7.427501195,6.914247464,6.885427958,7.180491439,7.080434952,8.118213561,7.693307548,7.541085143,7.329160881,7.323345582,7.22723581,7.553554723,8.058782831,8.530299088,8.465951139,8.549696683,8.883722816,8.884672638,8.721211602,8.74130132,9.100127396,9.135896261,9.596172382,9.911617342,10.3845933,10.69399161,10.83474264,11.38823116,11.04125081,10.6811767,10.75163663,10.44852153,10.09594086,10.10918284,9.596427388,8.925394923,8.784418074,7.780622801,7.737358336,7.542075636,7.300555849,7.636663628,7.930340975
